"ID","date_created","fuel_model","fuel_loading","slope","aspect","default_end_month","default_beg_month","remarks","raws_id","gacc","state","active","jurisdiction","lat","raws","elevation","site","lng","grup"
149,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","HDRT2","SACC","TX","0","TFS","32-10-00","Henderson","300","NETX_Rusk_TX","094-48-36","Texas State Forestry"
150,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","CADT2","SACC","TX","0","TFS","32-33-42","Caddo Lake","300","NETX_Harr_TX","094-17-51","Texas State Forestry"
151,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","CDDT2","SACC","TX","0","TFS","33-44-16","Caddo","300","NETX_Fan_TX","095-55-03","Texas State Forestry"
152,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","LRWT2","SACC","TX","0","TFS","31-18-33","Lufkin","300","SETX_Ang_TX","094-49-30","Texas State Forestry"
153,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","KRBT2","SACC","TX","0","TFS","30-37-42","Kirbyville","300","SETX_Newt_TX","093-49-22","Texas State Forestry"
154,"2007-11-20","G","0","0","S","12","01","Added Yaupon on 7-02-10
Dec 13, 2013 by Scasny (SACC): Johnson Grass and Sweetgum no longer sampled. Ref Call from Bill Spencer.","WVLT2","SACC","TX","0","TFS","30-44-23","Woodville","300","SETX_Tylr_TX","094-25-52","Texas State Forestry"
155,"2007-11-20","G","0","0","S","12","01","Added Yaupon on 7-02-10
Dec 13, 2013 by Scasny (SACC): Johnson Grass and Sweetgum no longer sampled. Ref Call from Bill Spencer.","DRKT2","SACC","TX","0","TFS","31-26-30","Sabine North","300","SETX_SAug_TX","094-05-25","Texas State Forestry"
156,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","APLT2","SACC","TX","0","TFS","31-46-27","Palestine","300","WPW_Andr_TX","095-39-44","Texas State Forestry"
157,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.",,"SACC","TX","0","TFS","30-37-03","NONE","300","WPW_Walk_TX","095-31-56","Texas State Forestry"
158,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","RTCT2","SACC","TX","0","TFS","31-19-40","Ratcliff","300","WPW_Hous_TX","095-24-34","Texas State Forestry"
159,"2007-11-20","G","0","0","S","12","01","Dec 13, 2013 by Scasny (SACC): Johnson Grass no longer sampled. Ref Call from Bill Spencer.","CKNT2","SACC","TX","0","TFS","30-14-09","Conroe","300","WPW_Mont_TX","095-28-58","Texas State Forestry"
160,"2007-11-20",,"0","0",,"12","01","RAWS stn 165101","CLCL1","SACC","LA","0","USFWS","29-58-20","Cameron","0","Cameron Prairie","093-05-42","LA NWRs"
161,"2007-11-20",,"0","0",,"12","01","RAWS stn 168541","BBNL1","SACC","LA","0","USFWS","30-19-30","Big Branch NWR","20","Big Branch Marsh","089-56-15","LA NWRs"
162,"2007-11-20",,"0","0",,"12","01","No RAWS on site",,"SACC","FL","0","USFWS","30-34-04","NONE","0","Bogue Chitto","089-49-44","R4 FWS"
163,"2007-11-20",,"0","0",,"12","01","RAWS stn 228202","SHCM6","SACC","MS","0","USFWS","30-27-00","Ms Sandhill Crane - FTS","0","MSC","088-39-42","MS NWRs"
164,"2007-12-05",,"0","30",,"12","01","Temporarily replaced the Bouquet Canyon LFM site after the 2007 Buckweed Fire, but returned to an unburned portion of the original Bouquet site.","SAUC1","SOCC","CA","0","LAC","34-26-36","Saugus","1655","Plum Canyon","118-29-34","LA County"
165,"2007-12-18",,"0","0",,"12","01","RAWS stn 315201","POCN7","SACC","NC","0","USFWS","35-44-49","Pocosin Lakes","16","Pocosin Lakes NWR","076-30-39","NC NWRs"
166,"2007-12-18",,"0","0",,"12","01","Closest RAWS Stn is 165101","CLCL1","SACC","LA","0","USFWS","29-58-20","Cameron","6","Sabine NWR","093-05-42","LA NWRs"
167,"2008-02-05","T","0","0","SE","10","04","Sagebrush sampling site established in 2007. Inactive","MGFO3","NWCC","OR","1","BLM","44-29-38","Morgan Mountain","3191","Hogback Creek","117-19-25","NW11-VAD"
168,"2008-02-05","T","0","3","E","10","03","Sagebrush sampling site created in 1995.","MGFO3","NWCC","OR","0","BLM","44-31-48","Morgan Mountain","2950","Shirttail","117-25-7.","NW11-VAD"
169,"2008-02-05","T","0","3","NE","10","04","Sagebrush sampling site established in 1995. Inactive.","MGFO3","NWCC","OR","1","BLM","44-39-12","Morgan Mountain","3400","Oxman","117-32-54","NW11-VAD"
170,"2008-02-05","T","0","20","SE","10","03","Sagebrush sampling site established in 1995. Keeney Pass.","KBFO3","NWCC","OR","0","BLM","43-54-48","Kelsay Butte","2850","Keeney","117-10-42","NW12-VAD"
171,"2008-02-05","T","0","3","S","10","03","Sagebrush sampling site established in 1995.","GSFO3","NWCC","OR","0","BLM","42-50-55","Grassy Mountain","2850","Rome Overlook","117-36-25","NW12-VAD"
172,"2008-02-05","T","0","5","SE","10","04","Sagebrush sampling site established in 2000. Inactive.","GSFO3","NWCC","OR","1","BLM","42-52-40","Grassy Mountain","4150","Tankey","117-25-56","NW12-VAD"
173,"2008-02-05","T","0","2","SE","10","03","Sagebrush sampling site established in 2007.","KBFO3","NWCC","OR","0","BLM","43-48-04","Kelsay Butte","3000","Pole Creek","117-56-38","NW12-VAD"
174,"2008-02-05","T","0","6","NE","10","04","Sagebrush sampling site established in 2007. Inactive.","GSFO3","NWCC","OR","1","BLM","42-47-00","Grassy Mountain","3750","Burns Junction","117-46-23","NW12-VAD"
175,"2008-02-05","T","0","2","SW","10","03","Sagebrush sampling site established in 2007.","GSFO3","NWCC","OR","0","BLM","42-12-51","Grassy Mountain","4780","Jackson","117-46-5.","NW12-VAD"
176,"2008-03-07",,"0","5","NE","12","01","Burned over in the Topanga Fire, 10/2005 and replaced with the Stunt Road site.
Chamise chaparral
Rock Outcrop-Gaviota Complex soil, well drained, high erosion hazard, moderately rapid permeability, very low available water capacity",,"SOCC","CA","1","LA County","34-13-57","NONE","1596","Woolsey Canyon","118-39-57","LA County"
177,"2008-04-25","B","0","25","S","12","01",,"QMBA3","SWCC","AZ","0","BLM","35-05-10","Moss Basin","6500","CRD Hualapai Mtns","113-52-22","BLM - Colorado River District"
178,"2008-04-30","T","2","5","S","10","04","Live fuel moisture data will be collected every two weeks. Annual Fine Fuel Load (tons per acre) 2014:0.54, 2015:0.45, 2016:0.47, 2017:0.77, 2018:0.73, 2019:0.64, 2020:0.56, 2021:0.48 (Avg.:0.58).","CYFI1","EGBC","ID","0","BLM","43-09-51","Crystal","4590","Coffee Point","112-56-51","Idaho Falls District"
179,"2008-05-12","K","12","40","S","12","04","1,722-acre unit with thinning slash and natural fuels.","LEFW1","NWCC","WA","0","USFS","48-16-07","Leecher","3800","Jay Ridge Rx","119-57-20","NW08-OWF"
180,"2008-05-12","K","11","35","SE","05","05","Harvest slash with some natural fuels.  1000-hr samples taken from slash debris.  340 acres total.","DIFW1","NWCC","WA","0","USFS","48-06-39","Douglas Ingram Ridge","3500","South Gold","120-09-10","NW08-OWF"
181,"2008-05-12","K","11","40","S","05","05","Two units in this vicinity: Little Coal II (47 acres thinning slash), Dry Cow (293 acres, mostly thinning slash).  Temp RAWS on site; name unknown.",,"NWCC","WA","0","usfs","48-22-45","NONE","2300","Little Bridge Cr","120-16-51","NW08-OWF"
182,"2008-05-14","C","0","0","SW","10","03",,"ESPC2","RMCC","CO","0","NPS","40-22-36","Estes Park","8520","Beaver Meadows","105-35-44","Rocky Mountain National Park"
183,"2008-05-15","F","0","5","S","12","01",,,"SWCC","AZ","0","BLM","34-28-03","NONE","4700","PHD Poland Junction","112-16-01","BLM - Phoenix District"
184,"2008-05-15","B","0","15","NE","12","01",,"QSTA3","SWCC","AZ","0","BLM","34-12-50","Stanton","4900","PHD Yarnell","112-45-08","BLM - Phoenix District"
185,"2008-05-15",,"0","0","W","10","05","Sample location is behind (east) Kawuneeche Visitor Center","HRBC2","RMCC","CO","0","NPS","40-16-02","Harbison Meadow","8760","Kawuneeche","105-49-57","Rocky Mountain National Park"
186,"2008-05-21",,"0","0",,"12","01","Replaced by the Peach Mtwy site after being burned over.",,"SOCC","CA","0","LA County Fire Dept.","34-22-40","NONE","1500","Pico Canyon","118-35-44","LA County"
187,"2008-05-21",,"0","0",,"12","01",,,"SOCC","CA","0","County of Los Angeles Fire Department","34-09-09","NONE","2500","Sycamore Canyon","117-48-07","LA County"
188,"2008-05-23","C","0","0","S","10","04","Site is mid-slope.  RAWS station is approx. 1000 ft higher than sample site. Site is accessed by Circle Drive on south side of Casper Mountain.  Area is mix of grass, sage, ponderosa pine, Juniper, and Limber pine. Sample site is approximately 5 acres in","CMRW4","RMCC","WY","0","BLM","42-42-07","Casper Mountain","6670","Red Creek","106-22-34","Wyoming High Plains District"
189,"2009-07-31",,"0","10","S","12","01",,"TRII1","EGBC","ID","0","BLM","42-48-18","Triangle","5186","Triangle","116-37-54","Boise FO"
190,"2008-05-26",,"0","10","SW","10","06","Sampling site is mid-slope in vicinity of RAWS station.
1000-hr. fuels shown are sampled on a south aspect.
Also sampled are 1000 hour fuels on north aspects.  These values can be obtained by contacting the Wind River Agency Fuels Specialist.","WRVW4","RMCC","WY","0","BIA","42-58-41","Wind River","9200","Little Washakie Park","109-07-20","Wind River Agency"
191,"2008-05-28","G","6","30","E","11","04","NFDRS Station - Data from Dec 1989 to present.","WLCC2","RMCC","CO","0","USFS","38-00-10","Willis Creek","9059","D03_Willis_Creek","105-03-22","San Isabel NF"
192,"2008-05-28","G","6","2","S","11","04","NFDRS RAWS station - sampled since 2004.  Also sample duff, litter, and 1000 hr.","BMOC2","RMCC","CO","0","USFS","37-51-42","Black Mountain","8982","D03_Black_Mountain","105-17-03","San Isabel NF"
193,"2008-05-28","G","6","30","S","11","04","RAWS is not on list - it is a new NFDRS RAWS called Red Creek.  In service since Nov of 2006.",,"RMCC","CO","0","USFS","38-12-26","NONE","5883","D03_Red_Creek","104-59-52","San Isabel NF"
194,"2008-05-28","G","6","20","S","12","03","NFDRS Raws site - May 1991 to present.","CGRC2","RMCC","CO","0","BLM","38-20-44","Copper Gulch","7433","RGFO - Copper Gulch","105-27-07","Canon City Field Office"
195,"2008-05-28","G","6","30","SW","11","04","NFDRS Station - but updates need completed on data errors. Data goes from 1979 to present.","CCDC2","RMCC","CO","0","BLM","38-32-26","CcdblmFTS1","6310","RGFO - Four Mile","105-12-14","Canon City Field Office"
196,"2008-06-05","C","0","5","NE","10","04",,"BAWC2","RMCC","CO","0","USFS","39-22-26","Bailey","7850","D11_Miller_Gulch","105-20-24","Pike NF"
197,"2008-06-05","F","0","23","SW","12","01",,"WTTC2","RMCC","CO","0","USFS","39-27-02","Waterton North","5807","D11_Waterton","105-07-00","Pike NF"
198,"2008-06-05","H","0","16","NW","12","01",,"MTAC2","RMCC","CO","0",,"39-31-24","Kenosha Pass","9731","D11_Guanella_Pass","105-43-50","Pike NF"
199,"2011-01-04",,"0","10","S","10","05","Historic collection site, no longer available","MOUC1","SOCC","CA","1","USFS","38-00-50","Mount Elizabeth","4400","Mount Provo1","120-11-12","Stanislaus NF"
200,"2011-01-12","G","0","10","S","12","01",,"WSRM8","NRCC","MT","1","Lewis and Clark National Forest","46-51-18","White Sulphur Spring","6000","South 6,000","110-58-56","Lewis And Clark NF"
201,"2006-01-01",,"0","0","S","11","04",,,"EGBC","ID","0","BLM","42-04-39","NONE","5500","Three Creek","115-10-56","Twin Falls FO"
202,"2008-06-05","C","0","5","SE","09","04",,"RDKC2","RMCC","CO","0","USFS","38-49-55","Red Deer","8735","D02_Red_Deer","106-12-45","San Isabel NF"
203,"2008-06-05","C","0","5","S","10","05",,"SIDC2","RMCC","CO","0","USFS","38-40-21","PSF2 Salida 555","8914","D02_Browns_Creek","106-09-43","San Isabel NF"
204,"2008-06-05","C","0","15","W","10","05",,"TS971","RMCC","CO","0","USFS","38-36-25","Bear Creek","8986","D02_Ute_Trail","105-56-12","San Isabel NF"
205,"2008-06-02","K","20","30","NW","05","05","Burned over 2 days in late May.  Herbaceous greenup covered about 75% of unit, but slash burned readily.  Little to no overstory coverage affecting fuel moistures - very exposed.",,"NWCC","WA","0","USFS","48-05-56","NONE","3600","Hungry Hunter 33/42","120-08-33","NW08-OWF"
206,"2008-06-02","K","17","40","N","05","05",,,"NWCC","WA","0","USFS","48-05-56","NONE","4200","Shady 7","120-08-32","NW08-OWF"
207,"2008-06-02","K","12","20","NE","05","05",,,"NWCC","WA","0","USFS","48-04-54","NONE","2600","Squaw Creek","120-05-10","NW08-OWF"
208,"2008-06-03","H","0","20","S","11","03","Located up FR 870, which comes off the main Michigan Creek Road, FR/CR 54; located approximately 7 miles west of Kenosha Pass/Kenosha Pass RAWS.  Subalpine vegetation consisting of primarily lodgepole pine with limited understory/fuel loading, and E. Spru","MTAC2","RMCC","CO","0","US Forest Service","39-25-33","Kenosha Pass","10500","D10 - Michigan Creek","105-53-21","Pike NF"
209,"2008-06-03",,"0","5","SW","12","01",,"MOLC1","SOCC","CA","0","CALFIRE","36-16-20","Milo","3400","Jake Flat","118-45-21","CDF Tulare Unit"
210,"2008-06-03","C","0","10","S","12","01","Located approximately 1/4 mile East of Station 10/Lake George RAWS.  Vegetation is a mix of open ponderosa pine and mtn mohogany.","LKGC2","RMCC","CO","0","US Forest Service","38-58-48","Lake George","8100","D10 - Flagstaff Mtn. - Hot","105-20-52","Pike NF"
211,"2008-06-03","H","0","60","NE","12","01","Located approximately 1 mile East of Station 10/Lake George RAWS.  Strong N/E aspect, primarily Douglas fir, with about 10% ponderosa pine.  Site is focused on cold slope Douglas fir.","LKGC2","RMCC","CO","0","US Forest Service","38-58-45","Lake George","8300","D10 - Flagstaff Mtn. - Cold","105-20-18","Pike NF"
212,"2008-06-03","F","0","10","SE","12","01","Located 7 miles NW of BLM CCDBLMFTS2 RAWS.  This RAWS isn't listed on the pull down list, so no RAWS put in there.  Located 4 miles SE of Guffey, about 1 mile NE of CO Highway 9, just East of Mack Gulch, just north of the Fremont/Park Cty line.  Fuels are",,"RMCC","CO","0","US Forest Service","38-41-55","NONE","9300","D10 - Current Creek","105-28-48","Pike NF"
213,"2008-06-03","G","0","20","S","11","03","This is now located approximately 13 miles south of Fairplay, north of Trout Creek Pass, and about 3 miles west of US 285 along FSR 431.2C about 100 yards off FSR 431. Located about 1 mile SW of the Jones Hill RAWS. Just east of the site, there is extensi","JNSC2","RMCC","CO","0","US Forest Service","39-02-09","Jones Hill","9176","D10 - Jones Hill Lower","106-00-49","Pike NF"
214,"2019-05-16",,"0","30","S","12","01",,,"NOCC","CA","0","US Forest Service","39-30-47","NONE","6200","Sardine","120-09-54","Tahoe NF"
215,"2008-06-03","H","0","25","N","11","03","Located 2 miles SW of Jones Hill RAWS, 1 mile above/west of Long Park, and about 4 miles from US 285 on FR 431.  This is a strong north facing slope of pure lodgepole.  E. Spruce could be collected further west as desired.","JNSC2","RMCC","CO","0","US Forest Service","39-01-43","Jones Hill","9900","D10 - Jones Hill Upper","106-02-31","Pike NF"
216,"2008-06-03","G","0","30","W","11","02","School Marm Area (FR 237/237A) off the Turn Gulch Rd (Cty Rd/FR 23).  Upper montane/lower subalpine mixed conifer vegetation on west slope of west side of the Puma Hills Mtn. Range, about 8 mile NW of Wilkerson Pass.  Closest RAWS is Lake George, which is","LKGC2","RMCC","CO","0","US Forest Service","39-08-23","Lake George","10200","D10 - Puma Hills","105-36-00","Pike NF"
217,"2008-06-05","C","0","0","SW","10","05",,"SIDC2","RMCC","CO","0","USFS","38-25-20","PSF2 Salida 555","8800","D02_Ohaver_Lake","106-07-56","San Isabel NF"
218,"2008-06-10",,"0","3","E","11","05",,"NMOS2","RMCC","SD","0",,"44-16-40","Nemo","5820","Adams","104-06-47","Black Hills NF"
219,"2008-06-13",,"0","0","SE","12","01","Whitaker Peak RAWS (WTK) is 3.6 miles to the west.","WTPC1","SOCC","CA","0","LA County","34-34-18","Whitaker Peak","2925","Templin Highway","118-40-40","LA County"
220,"2008-06-14","C","0","5","NE","12","03",,"HACC2","RMCC","CO","0","USFS","39-06-27","Manchester","7790","D9 Trout Creek","105-06-18","Pike NF"
221,"2008-06-14","H","0","20","S","12","03",,"HACC2","RMCC","CO","0","USFS","39-06-27","Manchester","9258","D9 North Rampart","105-02-11","Pike NF"
222,"2008-06-14","H","0","10","SW","12","01",,"LKGC2","RMCC","CO","0","USFS","41-45-55","Lake George","8923","D9 North Divide","106-05-14","Pike NF"
223,"2008-06-14","B","0","30","SE","12","01",,"HACC2","RMCC","CO","0","USFS","39-04-17","Manchester","7780","D9 Mt. Herman","104-55-03","Pike NF"
224,"2008-06-16","H","0","0","E","10","05","Grassy Lake Sampling - 100 Hour, 1000 Hour, Duff, Black Sagebrush, Engelmann Spruce, & Subalpine Fir.
Joes Valley Sampling - 100 Hour, 1000 Hour, Duff, Black Sagebrush, Utah Juniper, & Ponderosa Pine.
Middle Mtn. Sampling - 100 Hour, 1000 Hour, Duff, Blac","JVAU1","EGBC","UT","0","Forest Service","39-19-36","Joes Vallley","9000","Joes valley","111-19-58","Manti-La Sal NF North"
225,"2008-06-16","C","0","0","W","10","05",,"JVAU1","EGBC","UT","1","Forest Service","39-20-44","Joes Vallley","7160","Middle Mountain","111-16-21","Manti-La Sal NF North"
226,"2008-06-16","B","0","0","W","10","05",,"POLC2","RMCC","CO","1","USFS","39-18-40","Polhemus","7971","D11_Sugar_Creek","105-08-09","Pike NF"
227,"2008-06-16","C","0","0","SE","10","05",,"CHRC2","RMCC","CO","1","USFS","39-20-20","Cheesman","7789","D11_Spring_Creek","105-14-43","Pike NF"
228,"2008-06-16",,"0","0","S","11","04",,"RDCS2","RMCC","SD","0",,"43-43-26","Red Canyon","5100","Teepee","103-55-53","Black Hills NF"
229,"2008-06-18","G","30","40",,"11","04","Duff Moisture is from South Aspect.
Spruce is Black Hills Spruce but listed as Blue Spruce for input prposes.",,"RMCC","SD","0",,"44-02-08","NONE","6000","Kinney","103-45-22","Black Hills NF"
230,"2008-06-18","C","5","15",,"11","04","Duff Moisture is South side duff.","DOHS2","RMCC","SD","0",,"43-58-46","Baker Park","4675","Baker Park","103-25-27","Black Hills NF"
231,"2008-06-18",,"0","0",,"11","04",,"CRRS2","RMCC","SD","0",,"43-45-00","Custer","5200","Custer","103-37-59","Black Hills NF"
232,"2008-06-21","B","0","40","SE","12","01",,"FCRC2","RMCC","CO","0","USFS","38-43-38","Ft. Carson","8024","D9 Lower Rampart","105-00-26","Pike NF"
233,"2008-06-21","H","0","15","NE","12","01",,"FCRC2","RMCC","CO","0","USFS","38-43-37","Ft. Carson","9800","D9 Gold Camp","105-00-27","Pike NF"
234,"2008-06-23","H","0","0","S","10","05",,"LPFC2","RMCC","CO","0","USFS","39-09-30","Lodge Pole Flats","9640","D01_Lodgepole_Flats","106-20-46","San Isabel NF"
235,"2008-06-23","C","0","5","S","10","05",,"RDKC2","RMCC","CO","0","USFS","38-49-25","Red Deer","9137","D02_Castle_Rock","105-59-58","San Isabel NF"
236,"2008-06-24","T","10","0","W","09","04","Sample site is at Great Divide RAWS.","GDRC2","RMCC","CO","0","BLM","40-45-27","Great Divide","7200","Great Divide","107-51-13","Little Snake Field Office"
237,"2008-06-24","T","10","10","SW","09","04","Located near the Calico RAWS station on CR-14 (Bear Valley Rd).","TS654","RMCC","CO","0","BLM","40-22-37","Calico","6720","Calico","108-31-19","Little Snake Field Office"
238,"2008-06-24","G","6","10","NW","09","05","Site is near community of Greystone on CR-10.  Area encompasses Douglas Mt Blvd for ponderosa and lower elevations for sage, juniper etc.","LODC2","RMCC","CO","0","BLM","40-35-18","Ladore","6808","Rye Grass","108-40-24","Little Snake Field Office"
239,"2008-06-24","T","4","5","E","10","05","Site is at the Dragon Road RAWS.","DRAC2","RMCC","CO","0","BLM","39-54-54","Dragon Road","6300","Dragon Road","108-53-16","White River Field Office"
240,"2008-06-24","T","4","5","SW","09","05",,"PIRC2","RMCC","CO","0","BLM","40-03-23","Pinto","6509","Crossroads","108-17-58","White River Field Office"
241,"2008-06-25","H","63","55","N","10","04","Live fuel moisture data will be collected every two weeks.","PNFI1","EGBC","ID","0","BLM","43-34-40","Pine Creek","6585","Game Creek","111-03-36","Idaho Falls District"
